zip_code,latitude,longitude,city,state_name,population,density,counties
1605,42.28979,-71.78802,Worcester,Massachusetts,30590,2088.9,Worcester
1606,42.31367,-71.79614,Worcester,Massachusetts,22636,1459.4,Worcester
1607,42.22684,-71.79037,Worcester,Massachusetts,8630,1101,Worcester
1608,42.2621,-71.80145,Worcester,Massachusetts,5080,4073.4,Worcester
1609,42.28592,-71.82853,Worcester,Massachusetts,23256,2404.8,Worcester
1610,42.24645,-71.80968,Worcester,Massachusetts,27033,4894.7,Worcester
1611,42.23945,-71.87702,Cherry Valley,Massachusetts,2188,247.2,Worcester
1612,42.31037,-71.93095,Paxton,Massachusetts,5013,126.8,Worcester
1701,42.32195,-71.43796,Framingham,Massachusetts,32973,753.8,Middlesex
1702,42.28242,-71.43428,Framingham,Massachusetts,38898,1829.1,Middlesex
1718,42.52165,-71.42983,Acton,Massachusetts,737,2064.3,Middlesex
1719,42.48837,-71.51779,Boxborough,Massachusetts,5462,205.1,Middlesex
1720,42.48397,-71.43809,Acton,Massachusetts,23081,454.2,Middlesex
1721,42.25726,-71.46867,Ashland,Massachusetts,18634,583.1,Middlesex
1730,42.4995,-71.27799,Bedford,Massachusetts,14408,447,Middlesex
1731,42.46422,-71.28202,Hanscom Afb,Massachusetts,1784,294.7,Middlesex
1740,42.43616,-71.60728,Bolton,Massachusetts,5653,109.4,Worcester
1741,42.53001,-71.35128,Carlisle,Massachusetts,5209,131.7,Middlesex
1742,42.46221,-71.36504,Concord,Massachusetts,18311,293.1,Middlesex
1745,42.29155,-71.50101,Fayville,Massachusetts,554,548.6,Worcester
1746,42.19775,-71.44499,Holliston,Massachusetts,14902,308.4,Middlesex
1747,42.12477,-71.535,Hopedale,Massachusetts,6021,449.2,Worcester
1748,42.2255,-71.53781,Hopkinton,Massachusetts,18748,276,Middlesex
1749,42.38868,-71.54648,Hudson,Massachusetts,19947,668.1,Middlesex
1752,42.3494,-71.54681,Marlborough,Massachusetts,41391,766.1,Middlesex
1754,42.4264,-71.45607,Maynard,Massachusetts,10671,792.8,Middlesex
1756,42.09301,-71.55146,Mendon,Massachusetts,6238,135.5,Worcester
1757,42.15723,-71.51978,Milford,Massachusetts,30411,775.8,Worcester
1760,42.28436,-71.34966,Natick,Massachusetts,36274,947.5,Middlesex
1770,42.23416,-71.37532,Sherborn,Massachusetts,4404,107.7,Middlesex
1772,42.30144,-71.5304,Southborough,Massachusetts,9867,279.8,Worcester
1773,42.42572,-71.31013,Lincoln,Massachusetts,5216,145.3,Middlesex
1775,42.42983,-71.51146,Stow,Massachusetts,7111,158.4,Middlesex
1776,42.38456,-71.42316,Sudbury,Massachusetts,18926,299.4,Middlesex
1778,42.3583,-71.35895,Wayland,Massachusetts,14070,361.4,Middlesex
1801,42.48694,-71.15415,Woburn,Massachusetts,40992,1245.8,Middlesex
1803,42.5028,-71.20147,Burlington,Massachusetts,26004,890.8,Middlesex
1810,42.64669,-71.16517,Andover,Massachusetts,35612,450.5,Essex
1821,42.54999,-71.25206,Billerica,Massachusetts,30854,718,Middlesex
1824,42.59156,-71.35553,Chelmsford,Massachusetts,26612,568.9,Middlesex
1826,42.68323,-71.30063,Dracut,Massachusetts,32309,600.2,Middlesex|Essex
1827,42.67643,-71.50052,Dunstable,Massachusetts,3359,78.8,Middlesex
1830,42.7959,-71.05323,Haverhill,Massachusetts,26885,748.5,Essex
1832,42.79099,-71.13133,Haverhill,Massachusetts,25707,874,Essex
1833,42.72409,-70.9821,Georgetown,Massachusetts,8389,252.6,Essex
1834,42.75198,-71.01486,Groveland,Massachusetts,6742,293.1,Essex
1835,42.75292,-71.08602,Haverhill,Massachusetts,14681,725.7,Essex
1840,42.70695,-71.16014,Lawrence,Massachusetts,6977,5277,Essex
1841,42.71077,-71.16494,Lawrence,Massachusetts,52738,6690.5,Essex
1843,42.68985,-71.16095,Lawrence,Massachusetts,28352,3244.1,Essex
1844,42.73426,-71.18858,Methuen,Massachusetts,52780,922.2,Essex
1845,42.67132,-71.08669,North Andover,Massachusetts,31624,462.3,Essex
1850,42.65569,-71.30292,Lowell,Massachusetts,16806,4768.1,Middlesex
1851,42.62915,-71.33674,Lowell,Massachusetts,32323,3865.3,Middlesex
1852,42.63231,-71.29538,Lowell,Massachusetts,36546,2837.5,Middlesex
1854,42.64939,-71.34827,Lowell,Massachusetts,29062,2833.3,Middlesex
1860,42.83858,-71.01194,Merrimac,Massachusetts,6717,305.2,Essex
1862,42.57427,-71.29437,North Billerica,Massachusetts,11126,471.8,Middlesex
1863,42.63274,-71.39132,North Chelmsford,Massachusetts,9570,829.4,Middlesex
1864,42.58156,-71.08759,North Reading,Massachusetts,15529,455.7,Middlesex
1867,42.53505,-71.1055,Reading,Massachusetts,25443,985.8,Middlesex
1876,42.61206,-71.22733,Tewksbury,Massachusetts,30817,571.2,Middlesex|Essex
1879,42.66626,-71.42911,Tyngsboro,Massachusetts,12385,285.3,Middlesex
1880,42.50348,-71.06559,Wakefield,Massachusetts,27026,1412.9,Middlesex
1886,42.58642,-71.44008,Westford,Massachusetts,24524,313.1,Middlesex
1887,42.56091,-71.16541,Wilmington,Massachusetts,23191,527.5,Middlesex
1890,42.45177,-71.14628,Winchester,Massachusetts,22809,1460.1,Middlesex
1901,42.46125,-70.94639,Lynn,Massachusetts,1658,2360,Essex
1902,42.4712,-70.93983,Lynn,Massachusetts,51931,8461,Essex
1904,42.49151,-70.97166,Lynn,Massachusetts,20078,1825.8,Essex
1905,42.46355,-70.9733,Lynn,Massachusetts,26986,3416.1,Essex
1906,42.46922,-71.01299,Saugus,Massachusetts,28566,952.6,Essex
1907,42.47572,-70.90684,Swampscott,Massachusetts,15208,1942.4,Essex
1908,42.42856,-70.92614,Nahant,Massachusetts,3336,1197.3,Essex
1913,42.85297,-70.94459,Amesbury,Massachusetts,17279,542.7,Essex
1915,42.56841,-70.8647,Beverly,Massachusetts,41611,1130.7,Essex
1921,42.6815,-71.01887,Boxford,Massachusetts,8234,134.7,Essex
1922,42.75862,-70.91758,Byfield,Massachusetts,3827,163,Essex
1923,42.57398,-70.94923,Danvers,Massachusetts,27734,810.9,Essex
1929,42.63478,-70.77684,Essex,Massachusetts,3648,101.1,Essex
1930,42.62605,-70.68966,Gloucester,Massachusetts,29830,439.6,Essex
1937,42.58579,-70.98406,Hathorne,Massachusetts,176,930.2,Essex
1938,42.68568,-70.83989,Ipswich,Massachusetts,13791,165.9,Essex
1940,42.53523,-71.03695,Lynnfield,Massachusetts,13072,500.8,Essex|Middlesex
1944,42.58154,-70.76825,Manchester,Massachusetts,5386,225.3,Essex
1945,42.49924,-70.86348,Marblehead,Massachusetts,20373,1775.7,Essex
1949,42.6043,-71.01641,Middleton,Massachusetts,9668,277.6,Essex
1950,42.81237,-70.88785,Newburyport,Massachusetts,18356,848.8,Essex
1951,42.77742,-70.85022,Newbury,Massachusetts,2896,78.2,Essex
1952,42.84655,-70.86163,Salisbury,Massachusetts,9182,230.6,Essex
1960,42.53374,-70.97222,Peabody,Massachusetts,54057,1303.2,Essex
1965,42.56294,-70.82996,Prides Crossing,Massachusetts,803,352.6,Essex
1966,42.65432,-70.62227,Rockport,Massachusetts,6973,385.3,Essex
1969,42.72235,-70.88832,Rowley,Massachusetts,6175,131,Essex
1970,42.51298,-70.90266,Salem,Massachusetts,44435,2081.5,Essex
1982,42.62669,-70.85789,South Hamilton,Massachusetts,7612,206.9,Essex
1983,42.63728,-70.94251,Topsfield,Massachusetts,6532,212,Essex
1984,42.60078,-70.8826,Wenham,Massachusetts,4933,248.7,Essex
1985,42.7939,-70.96906,West Newbury,Massachusetts,4521,129.8,Essex
2019,42.0777,-71.47407,Bellingham,Massachusetts,17025,358.4,Norfolk
2021,42.17504,-71.12645,Canton,Massachusetts,24293,500.3,Norfolk
2025,42.23603,-70.81906,Cohasset,Massachusetts,8330,329,Norfolk
2026,42.24665,-71.1777,Dedham,Massachusetts,25150,945.5,Norfolk
2030,42.2366,-71.28421,Dover,Massachusetts,5886,150.5,Norfolk
2032,42.15489,-71.2155,East Walpole,Massachusetts,4847,800.4,Norfolk
2035,42.06266,-71.24613,Foxboro,Massachusetts,18476,359.3,Norfolk
2038,42.08622,-71.41126,Franklin,Massachusetts,32777,475.1,Norfolk
2043,42.21678,-70.88494,Hingham,Massachusetts,24143,420.3,Plymouth
2045,42.28437,-70.88266,Hull,Massachusetts,10116,1460.9,Plymouth
2047,42.14582,-70.69603,Humarock,Massachusetts,218,145.9,Plymouth
2048,42.01626,-71.21868,Mansfield,Massachusetts,23831,457.7,Bristol
2050,42.11443,-70.71487,Marshfield,Massachusetts,25915,347.9,Plymouth
2052,42.1848,-71.30501,Medfield,Massachusetts,12844,344.2,Norfolk
2053,42.15352,-71.42906,Medway,Massachusetts,13164,440.6,Norfolk
2054,42.1693,-71.36261,Millis,Massachusetts,8565,274.8,Norfolk
2056,42.11632,-71.32952,Norfolk,Massachusetts,11527,298.7,Norfolk
2061,42.16075,-70.81772,Norwell,Massachusetts,11281,208.1,Plymouth
2062,42.18563,-71.19464,Norwood,Massachusetts,31343,1147.2,Norfolk
2066,42.20129,-70.76155,Scituate,Massachusetts,18718,438.1,Plymouth
2067,42.10778,-71.18183,Sharon,Massachusetts,18473,314.4,Norfolk
2071,42.10392,-71.27002,South Walpole,Massachusetts,1480,594.1,Norfolk
2072,42.1192,-71.10189,Stoughton,Massachusetts,29051,697.3,Norfolk
2081,42.14689,-71.25916,Walpole,Massachusetts,19990,435.4,Norfolk
2090,42.22024,-71.21057,Westwood,Massachusetts,16149,572.6,Norfolk
2093,42.05129,-71.35522,Wrentham,Massachusetts,12173,216.5,Norfolk
2108,42.35657,-71.06516,Boston,Massachusetts,4218,5946.5,Suffolk
2109,42.36498,-71.05277,Boston,Massachusetts,3559,8103.4,Suffolk
2110,42.35797,-71.05189,Boston,Massachusetts,2337,5044.2,Suffolk
2111,42.35067,-71.06054,Boston,Massachusetts,8417,16580.2,Suffolk
2113,42.36526,-71.05524,Boston,Massachusetts,6688,26532.8,Suffolk
2114,42.36337,-71.06686,Boston,Massachusetts,13356,11629.8,Suffolk
2115,42.34046,-71.09481,Boston,Massachusetts,27838,15123.5,Suffolk
2116,42.35105,-71.07638,Boston,Massachusetts,22286,13250.3,Suffolk
2118,42.33806,-71.07057,Boston,Massachusetts,28392,10078.5,Suffolk
2119,42.32405,-71.08522,Roxbury,Massachusetts,26821,6411.5,Suffolk
2120,42.33212,-71.09654,Roxbury Crossing,Massachusetts,14364,8959.3,Suffolk
2121,42.3057,-71.08693,Dorchester,Massachusetts,29820,6105.9,Suffolk
2122,42.29427,-71.05185,Dorchester,Massachusetts,24705,5619.7,Suffolk
2124,42.28583,-71.07114,Dorchester Center,Massachusetts,55336,7199,Suffolk
2125,42.31578,-71.0562,Dorchester,Massachusetts,31903,5681.9,Suffolk
2126,42.27588,-71.0918,Mattapan,Massachusetts,24994,5278.2,Suffolk|Norfolk
2127,42.33455,-71.03875,South Boston,Massachusetts,36175,6787.8,Suffolk
2128,42.37324,-71.01616,East Boston,Massachusetts,45357,3485.2,Suffolk
2129,42.37975,-71.06167,Charlestown,Massachusetts,19832,5656.7,Suffolk|Middlesex
2130,42.30823,-71.11515,Jamaica Plain,Massachusetts,41479,4523.6,Suffolk
2131,42.28392,-71.12468,Roslindale,Massachusetts,31637,4381.9,Suffolk
2132,42.27931,-71.16072,West Roxbury,Massachusetts,26488,2102.6,Suffolk|Norfolk
2133,42.35838,-71.06383,Boston,Massachusetts,0,0,Suffolk
2134,42.35855,-71.12931,Allston,Massachusetts,17969,5620.8,Suffolk|Middlesex
2135,42.34989,-71.15417,Brighton,Massachusetts,44480,6606,Suffolk
2136,42.25505,-71.12662,Hyde Park,Massachusetts,39498,3316.4,Suffolk|Norfolk
2138,42.37997,-71.13446,Cambridge,Massachusetts,38006,5358.9,Middlesex
2139,42.36224,-71.10253,Cambridge,Massachusetts,39856,9916.4,Middlesex
2140,42.39332,-71.13342,Cambridge,Massachusetts,21553,7183.9,Middlesex
2141,42.37041,-71.08218,Cambridge,Massachusetts,14402,9134.2,Middlesex
2142,42.36295,-71.08189,Cambridge,Massachusetts,4474,5506.5,Middlesex|Suffolk
2143,42.38142,-71.09677,Somerville,Massachusetts,25329,6331.6,Middlesex
2144,42.40088,-71.122,Somerville,Massachusetts,25022,8848.1,Middlesex
2145,42.39206,-71.0895,Somerville,Massachusetts,27692,7688.2,Middlesex
2148,42.43048,-71.05762,Malden,Massachusetts,65463,5009,Middlesex
2149,42.40643,-71.05446,Everett,Massachusetts,48685,5497.8,Middlesex|Suffolk
2150,42.39587,-71.03251,Chelsea,Massachusetts,39875,6953.2,Suffolk|Middlesex
2151,42.41887,-71.004,Revere,Massachusetts,60592,4100.5,Suffolk
2152,42.37724,-70.98115,Winthrop,Massachusetts,19031,4433.8,Suffolk
2155,42.42324,-71.10878,Medford,Massachusetts,63873,3011.2,Middlesex
2163,42.36717,-71.12509,Boston,Massachusetts,1994,4196.4,Suffolk
2169,42.23971,-71.01802,Quincy,Massachusetts,60938,1945.2,Norfolk
2170,42.26644,-71.01621,Quincy,Massachusetts,19928,3690.4,Norfolk
2171,42.28709,-71.02604,Quincy,Massachusetts,19882,3129.9,Norfolk
2176,42.45561,-71.05901,Melrose,Massachusetts,29477,2430.2,Middlesex
2180,42.47396,-71.09705,Stoneham,Massachusetts,22992,1485,Middlesex
2184,42.20386,-71.0022,Braintree,Massachusetts,38748,1087,Norfolk
2186,42.23854,-71.08464,Milton,Massachusetts,28683,808.6,Norfolk
2188,42.20724,-70.95764,Weymouth,Massachusetts,15313,1531,Norfolk
2189,42.2111,-70.93135,East Weymouth,Massachusetts,15567,1498.9,Norfolk
2190,42.16625,-70.95253,South Weymouth,Massachusetts,18516,1021.9,Norfolk
2191,42.24434,-70.94378,North Weymouth,Massachusetts,7904,1701.8,Norfolk
2199,42.34748,-71.08199,Boston,Massachusetts,1221,8232.1,Suffolk
2203,42.36144,-71.05945,Boston,Massachusetts,0,0,Suffolk
2205,42.34935,-71.05564,Boston,Massachusetts,0,0,Suffolk
2210,42.34815,-71.03942,Boston,Massachusetts,5706,2387.6,Suffolk
2215,42.34741,-71.10276,Boston,Massachusetts,24522,10706.8,Suffolk|Norfolk
2301,42.07791,-71.04223,Brockton,Massachusetts,69225,2147.4,Plymouth
2302,42.08792,-70.99864,Brockton,Massachusetts,35488,1542.7,Plymouth
2322,42.12666,-71.04922,Avon,Massachusetts,4730,425.6,Norfolk
2324,41.97272,-70.97498,Bridgewater,Massachusetts,25819,369.4,Plymouth
2325,41.98875,-70.96449,Bridgewater,Massachusetts,2712,3435.7,Plymouth
2330,41.87388,-70.7563,Carver,Massachusetts,11641,120.5,Plymouth
2332,42.04651,-70.71388,Duxbury,Massachusetts,16041,261.3,Plymouth
2333,42.03521,-70.94235,East Bridgewater,Massachusetts,14382,323,Plymouth
2338,41.99138,-70.86326,Halifax,Massachusetts,7728,186.8,Plymouth
2339,42.12241,-70.85665,Hanover,Massachusetts,14773,367.1,Plymouth
2341,42.05604,-70.87251,Hanson,Massachusetts,10513,272.3,Plymouth
2343,42.14733,-71.00484,Holbrook,Massachusetts,11282,621.4,Norfolk
2346,41.88034,-70.87446,Middleboro,Massachusetts,24268,135.7,Plymouth
2347,41.83101,-70.9594,Lakeville,Massachusetts,11625,151.7,Plymouth
2350,42.02043,-70.84562,Monponsett,Massachusetts,106,359.3,Plymouth
2351,42.11805,-70.95905,Abington,Massachusetts,17003,658.9,Plymouth
2356,42.05519,-71.12071,North Easton,Massachusetts,12201,346.2,Bristol
2357,42.06224,-71.07751,North Easton,Massachusetts,1319,1311.8,Bristol
2359,42.06547,-70.8014,Pembroke,Massachusetts,18330,324.8,Plymouth
2360,41.87817,-70.63089,Plymouth,Massachusetts,61412,246,Plymouth
2364,41.98616,-70.74823,Kingston,Massachusetts,13702,283.8,Plymouth
2366,41.84868,-70.6613,South Carver,Massachusetts,216,1862.6,Plymouth
2367,41.96345,-70.80975,Plympton,Massachusetts,2923,76.9,Plymouth
2368,42.17506,-71.05011,Randolph,Massachusetts,34747,1439,Norfolk
2370,42.1295,-70.91002,Rockland,Massachusetts,17721,682.2,Plymouth
2375,42.01954,-71.10381,South Easton,Massachusetts,11501,322.2,Bristol
2379,42.02139,-71.0267,West Bridgewater,Massachusetts,7648,192.7,Plymouth
2382,42.08,-70.93993,Whitman,Massachusetts,15146,843.1,Plymouth
2420,42.45821,-71.21762,Lexington,Massachusetts,16356,897.3,Middlesex
2421,42.438,-71.23922,Lexington,Massachusetts,17865,720.8,Middlesex
2445,42.32581,-71.13319,Brookline,Massachusetts,22124,3271.4,Norfolk|Suffolk
2446,42.3435,-71.12179,Brookline,Massachusetts,31517,9475.2,Norfolk
2451,42.39859,-71.2573,Waltham,Massachusetts,18379,1333.9,Middlesex
2452,42.39365,-71.2202,Waltham,Massachusetts,15830,1602.8,Middlesex
2453,42.36918,-71.24101,Waltham,Massachusetts,30365,3264,Middlesex
2457,42.29777,-71.26887,Babson Park,Massachusetts,1758,3351.7,Norfolk
2458,42.35294,-71.18763,Newton,Massachusetts,12706,2495.8,Middlesex
2459,42.31515,-71.19174,Newton Center,Massachusetts,19182,1471.3,Middlesex
2460,42.35206,-71.20835,Newtonville,Massachusetts,9888,2832.4,Middlesex
2461,42.31693,-71.20875,Newton Highlands,Massachusetts,7049,1772.9,Middlesex
2462,42.33102,-71.25599,Newton Lower Falls,Massachusetts,1438,795,Middlesex
2464,42.31274,-71.21981,Newton Upper Falls,Massachusetts,3440,2412.4,Middlesex|Norfolk
2465,42.34969,-71.22646,West Newton,Massachusetts,11823,2122.1,Middlesex
2466,42.34541,-71.24759,Auburndale,Massachusetts,8859,2154.8,Middlesex
2467,42.31725,-71.16096,Chestnut Hill,Massachusetts,21709,1708.6,Norfolk|Middlesex|Suffolk
2468,42.32777,-71.23142,Waban,Massachusetts,5589,1404.9,Middlesex
2472,42.37,-71.17713,Watertown,Massachusetts,35300,3381.8,Middlesex
2474,42.42053,-71.15666,Arlington,Massachusetts,28167,3555.8,Middlesex
2476,42.41597,-71.17437,Arlington,Massachusetts,17739,3285.8,Middlesex
2478,42.39602,-71.17955,Belmont,Massachusetts,26964,2241.1,Middlesex
2481,42.31064,-71.27779,Wellesley Hills,Massachusetts,17100,1084.2,Norfolk
2482,42.29455,-71.29859,Wellesley,Massachusetts,11004,1141.8,Norfolk
2492,42.27615,-71.24387,Needham,Massachusetts,21192,860.8,Norfolk
2493,42.35893,-71.30009,Weston,Massachusetts,11759,269.9,Middlesex
2494,42.29959,-71.2317,Needham Heights,Massachusetts,10765,1484.2,Norfolk
2532,41.75111,-70.59713,Buzzards Bay,Massachusetts,13092,366.6,Barnstable|Plymouth
2534,41.66626,-70.61628,Cataumet,Massachusetts,1460,205.8,Barnstable
2535,41.34896,-70.74629,Chilmark,Massachusetts,2269,36,Dukes
2536,41.59706,-70.56677,East Falmouth,Massachusetts,20909,295,Barnstable
2537,41.72882,-70.44317,East Sandwich,Massachusetts,6408,180.3,Barnstable
2538,41.77872,-70.65077,East Wareham,Massachusetts,4494,277,Plymouth
2539,41.37994,-70.53227,Edgartown,Massachusetts,5159,74.3,Dukes
2540,41.57128,-70.62807,Falmouth,Massachusetts,8615,302.3,Barnstable
2542,41.70194,-70.54824,Buzzards Bay,Massachusetts,766,10.4,Barnstable
2543,41.48731,-70.74525,Woods Hole,Massachusetts,801,27.3,Dukes|Barnstable
2553,41.71297,-70.62011,Monument Beach,Massachusetts,76,148.4,Barnstable
2554,41.28555,-70.08043,Nantucket,Massachusetts,13861,133.8,Nantucket
2556,41.63903,-70.62521,North Falmouth,Massachusetts,2375,232.3,Barnstable
2557,41.44218,-70.56648,Oak Bluffs,Massachusetts,1924,229.3,Dukes
2558,41.74453,-70.65377,Onset,Massachusetts,1820,629.2,Plymouth
2559,41.69237,-70.61374,Pocasset,Massachusetts,3205,232.1,Barnstable
2561,41.76782,-70.53281,Sagamore,Massachusetts,481,224,Barnstable
2562,41.78753,-70.52746,Sagamore Beach,Massachusetts,3485,398.5,Barnstable
2563,41.71995,-70.4818,Sandwich,Massachusetts,10168,297.1,Barnstable
2564,41.26552,-69.98608,Siasconset,Massachusetts,180,11.5,Nantucket
2568,41.44341,-70.61534,Vineyard Haven,Massachusetts,8547,256.8,Dukes
2571,41.76184,-70.70138,Wareham,Massachusetts,10530,217.4,Plymouth
2575,41.39651,-70.65496,West Tisbury,Massachusetts,2606,44.2,Dukes
2576,41.77807,-70.76338,West Wareham,Massachusetts,4406,180.9,Plymouth
2584,41.25753,-70.00522,Nantucket,Massachusetts,24,68,Nantucket
2601,41.66,-70.29327,Hyannis,Massachusetts,17178,756.4,Barnstable
2630,41.69674,-70.3052,Barnstable,Massachusetts,1922,152.1,Barnstable
2631,41.74673,-70.06894,Brewster,Massachusetts,10176,177,Barnstable
2632,41.66074,-70.34826,Centerville,Massachusetts,11929,617.3,Barnstable
2633,41.68949,-69.97397,Chatham,Massachusetts,4667,208.7,Barnstable
2635,41.62348,-70.44051,Cotuit,Massachusetts,3007,211.5,Barnstable
2637,41.70493,-70.27245,Cummaquid,Massachusetts,323,161.5,Barnstable
2638,41.73225,-70.19459,Dennis,Massachusetts,3146,215.5,Barnstable
2639,41.66639,-70.13535,Dennis Port,Massachusetts,3308,456.7,Barnstable
2641,41.75221,-70.15176,East Dennis,Massachusetts,319,74.3,Barnstable
2642,41.83976,-69.97711,Eastham,Massachusetts,5724,158.2,Barnstable
2643,41.75534,-69.94002,East Orleans,Massachusetts,0,0,Barnstable
2644,41.68361,-70.51202,Forestdale,Massachusetts,3838,439.2,Barnstable
2645,41.70352,-70.06215,Harwich,Massachusetts,10930,249.3,Barnstable
2646,41.67103,-70.07144,Harwich Port,Massachusetts,1950,259.3,Barnstable
2647,41.63127,-70.30909,Hyannis Port,Massachusetts,159,142.3,Barnstable
2648,41.67237,-70.41545,Marstons Mills,Massachusetts,7774,300.7,Barnstable
2649,41.61778,-70.49077,Mashpee,Massachusetts,15144,249.9,Barnstable
2650,41.7036,-69.96589,North Chatham,Massachusetts,1024,289.8,Barnstable
2652,42.0428,-70.09276,North Truro,Massachusetts,996,45.8,Barnstable
2653,41.76901,-69.9737,Orleans,Massachusetts,6322,202.5,Barnstable
2655,41.62972,-70.39263,Osterville,Massachusetts,3441,205.3,Barnstable
2657,42.06139,-70.19813,Provincetown,Massachusetts,3630,144.9,Barnstable
2659,41.68258,-70.02234,South Chatham,Massachusetts,916,178.4,Barnstable
2660,41.70828,-70.15517,South Dennis,Massachusetts,6604,304.5,Barnstable
2663,41.90576,-69.989,South Wellfleet,Massachusetts,462,62.4,Barnstable
2664,41.67486,-70.19446,South Yarmouth,Massachusetts,9282,513.1,Barnstable
2666,41.98817,-70.04603,Truro,Massachusetts,631,19.4,Barnstable
2667,41.92937,-70.02074,Wellfleet,Massachusetts,3890,88.7,Barnstable
2668,41.70713,-70.36246,West Barnstable,Massachusetts,2465,66.5,Barnstable
2670,41.66,-70.17098,West Dennis,Massachusetts,1340,243.6,Barnstable
2671,41.66938,-70.11087,West Harwich,Massachusetts,750,167,Barnstable
2672,41.6357,-70.31878,West Hyannisport,Massachusetts,28,21.9,Barnstable
2673,41.6557,-70.24447,West Yarmouth,Massachusetts,9246,385.1,Barnstable
2675,41.70401,-70.22883,Yarmouth Port,Massachusetts,7185,316.6,Barnstable
2702,41.78452,-71.06112,Assonet,Massachusetts,4416,101.5,Bristol
2703,41.93108,-71.29499,Attleboro,Massachusetts,46356,668.8,Bristol
2713,41.42818,-70.89102,Cuttyhunk,Massachusetts,32,3.4,Dukes
2715,41.81681,-71.15064,Dighton,Massachusetts,3620,125,Bristol
2717,41.75405,-70.98312,East Freetown,Massachusetts,4783,83.3,Bristol
2718,41.86902,-71.01128,East Taunton,Massachusetts,7213,270.7,Bristol
